Date,Source,Site ID,Daily_Mean_PM25_Concentration,UNITS,DAILY_AQI,Site_Name,PERCENT_COMPLETE,AQS_PARAMETER_DESC,STATE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
18-Oct-2016,AQS,360610115,17.6,ug/m3 LC,63,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
19-Oct-2016,AQS,360610128,9.3,ug/m3 LC,39,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
20-Oct-2016,AQS,360610135,8.7,ug/m3 LC,36,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
21-Oct-2016,AQS,360610128,7.7,ug/m3 LC,32,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
22-Oct-2016,AQS,360610135,3.5,ug/m3 LC,15,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
23-Oct-2016,AQS,360610135,5.7,ug/m3 LC,24,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
24-Oct-2016,AQS,360610135,7.7,ug/m3 LC,32,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
25-Oct-2016,AQS,360610134,6.2,ug/m3 LC,26,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
26-Oct-2016,AQS,360610135,4.6,ug/m3 LC,19,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
27-Oct-2016,AQS,360610128,8.6,ug/m3 LC,36,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
28-Oct-2016,AQS,360610135,4.8,ug/m3 LC,20,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
29-Oct-2016,AQS,360610135,8.6,ug/m3 LC,36,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
30-Oct-2016,AQS,360610135,14.4,ug/m3 LC,56,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
31-Oct-2016,AQS,360610115,4.7,ug/m3 LC,20,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
1-Nov-2016,AQS,360610128,9.8,ug/m3 LC,41,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
2-Nov-2016,AQS,360610135,12.6,ug/m3 LC,52,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
3-Nov-2016,AQS,360610135,12.6,ug/m3 LC,52,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
4-Nov-2016,AQS,360610135,5.6,ug/m3 LC,23,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
5-Nov-2016,AQS,360610128,8.3,ug/m3 LC,35,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
6-Nov-2016,AQS,360610115,6.1,ug/m3 LC,25,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
7-Nov-2016,AQS,360610135,5,ug/m3 LC,21,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
8-Nov-2016,AQS,360610128,10.9,ug/m3 LC,45,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
9-Nov-2016,AQS,360610128,13.8,ug/m3 LC,55,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
10-Nov-2016,AQS,360610115,5.6,ug/m3 LC,23,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
11-Nov-2016,AQS,360610135,7.5,ug/m3 LC,31,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
12-Nov-2016,AQS,360610115,5.8,ug/m3 LC,24,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
13-Nov-2016,AQS,360610115,10.6,ug/m3 LC,44,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
14-Nov-2016,AQS,360610115,13,ug/m3 LC,53,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
15-Nov-2016,AQS,360610115,9.7,ug/m3 LC,40,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
16-Nov-2016,AQS,360610135,12.9,ug/m3 LC,53,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
17-Nov-2016,AQS,360610135,13.4,ug/m3 LC,54,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
18-Nov-2016,AQS,360610128,15.8,ug/m3 LC,59,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
19-Nov-2016,AQS,360610128,9.8,ug/m3 LC,41,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
20-Nov-2016,AQS,360610115,4.3,ug/m3 LC,18,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
21-Nov-2016,AQS,360610115,5.5,ug/m3 LC,23,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
22-Nov-2016,AQS,360610115,6.9,ug/m3 LC,29,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
23-Nov-2016,AQS,360610128,8.5,ug/m3 LC,35,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
24-Nov-2016,AQS,360610135,9.6,ug/m3 LC,40,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
25-Nov-2016,AQS,360610135,16.9,ug/m3 LC,61,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
26-Nov-2016,AQS,360610135,10,ug/m3 LC,42,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
27-Nov-2016,AQS,360610135,7,ug/m3 LC,29,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
28-Nov-2016,AQS,360610135,10.9,ug/m3 LC,45,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
29-Nov-2016,AQS,360610135,8.9,ug/m3 LC,37,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
30-Nov-2016,AQS,360610135,9.4,ug/m3 LC,39,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
1-Dec-2016,AQS,360610135,6.5,ug/m3 LC,27,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
2-Dec-2016,AQS,360610135,8.4,ug/m3 LC,35,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
3-Dec-2016,AQS,360610135,7.3,ug/m3 LC,30,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
4-Dec-2016,AQS,360610115,8.5,ug/m3 LC,35,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
5-Dec-2016,AQS,360610135,9.8,ug/m3 LC,41,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
6-Dec-2016,AQS,360610128,10.3,ug/m3 LC,43,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
7-Dec-2016,AQS,360610128,13.7,ug/m3 LC,54,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
8-Dec-2016,AQS,360610128,15.3,ug/m3 LC,58,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
9-Dec-2016,AQS,360610115,8.2,ug/m3 LC,34,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
10-Dec-2016,AQS,360610115,10.1,ug/m3 LC,42,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
11-Dec-2016,AQS,360610128,12.6,ug/m3 LC,52,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
12-Dec-2016,AQS,360610115,12.5,ug/m3 LC,52,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
13-Dec-2016,AQS,360610115,13.2,ug/m3 LC,53,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
14-Dec-2016,AQS,360610128,14.6,ug/m3 LC,56,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
15-Dec-2016,AQS,360610115,10.8,ug/m3 LC,45,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
16-Dec-2016,AQS,360610115,11.7,ug/m3 LC,49,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
17-Dec-2016,AQS,360610128,14.5,ug/m3 LC,56,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
18-Dec-2016,AQS,360610115,14.7,ug/m3 LC,56,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
19-Dec-2016,AQS,360610128,8.8,ug/m3 LC,37,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
20-Dec-2016,AQS,360610128,11.8,ug/m3 LC,49,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
21-Dec-2016,AQS,360610135,16.7,ug/m3 LC,61,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
22-Dec-2016,AQS,360610135,14.9,ug/m3 LC,57,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
23-Dec-2016,AQS,360610134,12.2,ug/m3 LC,51,DIVISION STREET,100,PM2.5 - Local Conditions,New York,New York,40.71436,-73.99518
24-Dec-2016,AQS,360610128,12.9,ug/m3 LC,53,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
25-Dec-2016,AQS,360610115,11.6,ug/m3 LC,48,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
26-Dec-2016,AQS,360610135,9.7,ug/m3 LC,40,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
27-Dec-2016,AQS,360610115,10.5,ug/m3 LC,44,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
28-Dec-2016,AQS,360610135,9.8,ug/m3 LC,41,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
29-Dec-2016,AQS,360610128,10.4,ug/m3 LC,43,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
30-Dec-2016,AQS,360610115,10.7,ug/m3 LC,45,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
31-Dec-2016,AQS,360610135,9.8,ug/m3 LC,41,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
1-Jan-2017,AQS,360610115,15.9,ug/m3 LC,59,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
2-Jan-2017,AQS,360610128,14.7,ug/m3 LC,56,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
3-Jan-2017,AQS,360610128,10.3,ug/m3 LC,43,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
4-Jan-2017,AQS,360610128,11,ug/m3 LC,46,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
5-Jan-2017,AQS,360610115,11.4,ug/m3 LC,48,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
6-Jan-2017,AQS,360610115,12.9,ug/m3 LC,53,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
7-Jan-2017,AQS,360610128,13.2,ug/m3 LC,53,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
8-Jan-2017,AQS,360610115,13.6,ug/m3 LC,54,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
9-Jan-2017,AQS,360610115,12,ug/m3 LC,50,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
10-Jan-2017,AQS,360610115,12.9,ug/m3 LC,53,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
11-Jan-2017,AQS,360610128,13.4,ug/m3 LC,54,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
12-Jan-2017,AQS,360610115,14.3,ug/m3 LC,56,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
13-Jan-2017,AQS,360610128,10.5,ug/m3 LC,44,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
14-Jan-2017,AQS,360610128,10.5,ug/m3 LC,44,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
15-Jan-2017,AQS,360610115,12.7,ug/m3 LC,52,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
16-Jan-2017,AQS,360610115,15.6,ug/m3 LC,58,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
17-Jan-2017,AQS,360610128,18.3,ug/m3 LC,64,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
18-Jan-2017,AQS,360610128,12.9,ug/m3 LC,53,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
19-Jan-2017,AQS,360610128,8.6,ug/m3 LC,36,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
20-Jan-2017,AQS,360610128,13.7,ug/m3 LC,54,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
21-Jan-2017,AQS,360610115,17.8,ug/m3 LC,63,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
22-Jan-2017,AQS,360610128,19.7,ug/m3 LC,67,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
23-Jan-2017,AQS,360610128,8.2,ug/m3 LC,34,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
24-Jan-2017,AQS,360610128,7.3,ug/m3 LC,30,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
25-Jan-2017,AQS,360610134,9.2,ug/m3 LC,38,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
26-Jan-2017,AQS,360610115,16.2,ug/m3 LC,60,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
27-Jan-2017,AQS,360610115,9,ug/m3 LC,38,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
28-Jan-2017,AQS,360610115,8.7,ug/m3 LC,36,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
29-Jan-2017,AQS,360610115,11.7,ug/m3 LC,49,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
30-Jan-2017,AQS,360610115,8.4,ug/m3 LC,35,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
31-Jan-2017,AQS,360610128,11.6,ug/m3 LC,48,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
1-Feb-2017,AQS,360610134,9.8,ug/m3 LC,41,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
2-Feb-2017,AQS,360610115,8,ug/m3 LC,33,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
3-Feb-2017,AQS,360610115,8.7,ug/m3 LC,36,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
4-Feb-2017,AQS,360610115,10.1,ug/m3 LC,42,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
5-Feb-2017,AQS,360610115,12.5,ug/m3 LC,52,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
6-Feb-2017,AQS,360610115,14.1,ug/m3 LC,55,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
7-Feb-2017,AQS,360610128,19.9,ug/m3 LC,67,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
8-Feb-2017,AQS,360610128,15.5,ug/m3 LC,58,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
9-Feb-2017,AQS,360610128,8.2,ug/m3 LC,34,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
10-Feb-2017,AQS,360610115,9,ug/m3 LC,38,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
11-Feb-2017,AQS,360610115,17.1,ug/m3 LC,62,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
12-Feb-2017,AQS,360610128,13.5,ug/m3 LC,54,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
13-Feb-2017,AQS,360610115,8.7,ug/m3 LC,36,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
14-Feb-2017,AQS,360610115,10.6,ug/m3 LC,44,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
15-Feb-2017,AQS,360610079,14.9,ug/m3 LC,57,IS 45,100,PM2.5 - Local Conditions,New York,New York,40.7997,-73.93432
16-Feb-2017,AQS,360610128,9.8,ug/m3 LC,41,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
17-Feb-2017,AQS,360610128,13.1,ug/m3 LC,53,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
18-Feb-2017,AQS,360610128,15.4,ug/m3 LC,58,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
19-Feb-2017,AQS,360610128,16.6,ug/m3 LC,60,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
20-Feb-2017,AQS,360610115,8,ug/m3 LC,33,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
21-Feb-2017,AQS,360610115,8.8,ug/m3 LC,37,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
22-Feb-2017,AQS,360610135,13.6,ug/m3 LC,54,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
23-Feb-2017,AQS,360610128,24.1,ug/m3 LC,76,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
24-Feb-2017,AQS,360610128,11.3,ug/m3 LC,47,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
25-Feb-2017,AQS,360610128,6.9,ug/m3 LC,29,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
26-Feb-2017,AQS,360610128,9.1,ug/m3 LC,38,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
27-Feb-2017,AQS,360610128,12.9,ug/m3 LC,53,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
28-Feb-2017,AQS,360610115,11.6,ug/m3 LC,48,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
1-Mar-2017,AQS,360610115,12.7,ug/m3 LC,52,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
2-Mar-2017,AQS,360610128,9.8,ug/m3 LC,41,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
3-Mar-2017,AQS,360610128,13.9,ug/m3 LC,55,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
4-Mar-2017,AQS,360610128,13.7,ug/m3 LC,54,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
5-Mar-2017,AQS,360610128,11.5,ug/m3 LC,48,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
6-Mar-2017,AQS,360610115,11.3,ug/m3 LC,47,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
7-Mar-2017,AQS,360610115,14.6,ug/m3 LC,56,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
8-Mar-2017,AQS,360610115,9.1,ug/m3 LC,38,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
9-Mar-2017,AQS,360610128,5.6,ug/m3 LC,23,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
10-Mar-2017,AQS,360610128,8.4,ug/m3 LC,35,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
11-Mar-2017,AQS,360610115,7.2,ug/m3 LC,30,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
12-Mar-2017,AQS,360610115,8.3,ug/m3 LC,35,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
13-Mar-2017,AQS,360610115,9,ug/m3 LC,38,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
14-Mar-2017,AQS,360610128,23.3,ug/m3 LC,75,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
15-Mar-2017,AQS,360610115,8,ug/m3 LC,33,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
16-Mar-2017,AQS,360610115,9.3,ug/m3 LC,39,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
17-Mar-2017,AQS,360610115,10.8,ug/m3 LC,45,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
18-Mar-2017,AQS,360610128,22.4,ug/m3 LC,73,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
19-Mar-2017,AQS,360610115,7.7,ug/m3 LC,32,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
20-Mar-2017,AQS,360610115,9.4,ug/m3 LC,39,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
21-Mar-2017,AQS,360610128,12.9,ug/m3 LC,53,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
22-Mar-2017,AQS,360610128,8.2,ug/m3 LC,34,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
23-Mar-2017,AQS,360610115,8.4,ug/m3 LC,35,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
24-Mar-2017,AQS,360610115,12.6,ug/m3 LC,52,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
25-Mar-2017,AQS,360610128,18.9,ug/m3 LC,65,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
26-Mar-2017,AQS,360610128,14.8,ug/m3 LC,57,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
27-Mar-2017,AQS,360610128,18.7,ug/m3 LC,65,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
28-Mar-2017,AQS,360610128,11,ug/m3 LC,46,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
29-Mar-2017,AQS,360610128,5.1,ug/m3 LC,21,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
30-Mar-2017,AQS,360610115,7.2,ug/m3 LC,30,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
31-Mar-2017,AQS,360610128,4.3,ug/m3 LC,18,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
1-Apr-2017,AQS,360610128,5.2,ug/m3 LC,22,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
2-Apr-2017,AQS,360610115,5.7,ug/m3 LC,24,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
3-Apr-2017,AQS,360610134,8.7,ug/m3 LC,36,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
4-Apr-2017,AQS,360610128,13.5,ug/m3 LC,54,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
5-Apr-2017,AQS,360610128,8.9,ug/m3 LC,37,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
6-Apr-2017,AQS,360610128,12,ug/m3 LC,50,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
7-Apr-2017,AQS,360610115,4.8,ug/m3 LC,20,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
8-Apr-2017,AQS,360610115,5.1,ug/m3 LC,21,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
9-Apr-2017,AQS,360610115,6.8,ug/m3 LC,28,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
10-Apr-2017,AQS,360610115,12.6,ug/m3 LC,52,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
11-Apr-2017,AQS,360610115,17.9,ug/m3 LC,63,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
